,location,bath,balcony,price,bhk,sqft
4517,Kumaraswami Layout,7.0,3.0,145.0,7,3100.0
4518,Kumaraswami Layout,3.0,1.0,75.0,3,1200.0
4519,Kumaraswami Layout,2.0,3.0,60.0,2,1081.0
4520,Kundalahalli,3.0,2.0,125.0,3,1724.0
4521,Kundalahalli,2.0,2.0,49.0,2,1030.0
4522,Kundalahalli,2.0,1.0,57.99,2,735.0
4523,Kundalahalli,2.0,1.0,82.0,2,1047.0
4524,Kundalahalli,3.0,3.0,105.0,3,1397.0
4525,Kundalahalli,3.0,2.0,127.0,3,1724.0
4526,Kundalahalli,2.0,1.0,49.27,2,1010.0
4527,Kundalahalli,3.0,2.0,110.0,3,1397.0
4528,Kundalahalli,3.0,2.0,104.0,3,1397.0
4529,Kundalahalli,3.0,3.0,108.0,3,1397.0
4530,Kundalahalli,3.0,2.0,150.0,3,1920.0
4531,Kundalahalli,3.0,3.0,105.0,3,1397.0
4533,Kundalahalli,3.0,2.0,124.0,3,1724.0
4534,Kundalahalli,2.0,1.0,84.0,2,1047.0
4535,Kundalahalli,2.0,1.0,83.0,2,1047.0
4536,Kundalahalli,4.0,3.0,550.0,4,7000.0
4538,Kundalahalli,2.0,1.0,53.76,2,1120.0
4539,Kundalahalli,2.0,1.0,82.62,2,1047.0
4540,Kundalahalli,2.0,1.0,91.0,2,1047.0
4541,Kundalahalli,3.0,1.0,146.0,3,1724.0
4542,Kundalahalli,3.0,2.0,170.0,3,1600.0
4544,Kundalahalli,3.0,1.0,125.0,3,1724.0
4545,Kundalahalli,2.0,1.0,48.27,2,1010.0
4546,Kundalahalli,2.0,1.0,89.0,2,1047.0
4547,Kundalahalli,5.0,2.0,245.0,4,2500.0
4548,Kundalahalli,3.0,3.0,105.0,3,1397.0
4550,Kundalahalli,2.0,1.0,72.0,2,1047.0
4551,Kundalahalli,2.0,0.0,58.0,2,1260.0
4552,Kundalahalli,4.0,3.0,230.0,4,3092.0
4553,Kundalahalli,2.0,1.0,70.0,2,1065.0
4554,Kundalahalli,3.0,1.0,146.0,3,1724.0
4555,Kundalahalli,2.0,2.0,91.0,2,1047.0
4556,Kundalahalli,3.0,2.0,128.0,3,1724.0
4557,Kundalahalli,2.0,3.0,74.0,2,1315.0
4558,Kundalahalli,3.0,2.0,150.0,3,2100.0
4559,Kundalahalli,3.0,1.0,125.0,3,1724.0
4560,Kundalahalli,3.0,3.0,140.0,3,1724.0
4561,Kundalahalli,2.0,1.0,65.0,2,1175.0
4563,LB Shastri Nagar,2.0,2.0,55.0,2,1043.0
4564,LB Shastri Nagar,2.0,1.0,69.0,2,1184.0
4565,LB Shastri Nagar,1.0,2.0,32.0,1,665.0
4566,LB Shastri Nagar,2.0,2.0,48.5,2,1250.0
4567,LB Shastri Nagar,2.0,2.0,80.0,3,1400.0
4568,LB Shastri Nagar,2.0,1.0,62.0,2,1184.0
4569,LB Shastri Nagar,2.0,1.0,47.0,2,1200.0
4570,LB Shastri Nagar,2.0,1.0,75.0,2,1200.0
4571,LB Shastri Nagar,2.0,1.0,49.5,2,1000.0
4572,Laggere,5.0,2.0,125.0,5,2800.0
4573,Laggere,3.0,1.0,130.0,3,1200.0
4574,Laggere,1.0,1.0,125.0,1,1200.0
4575,Laggere,2.0,0.0,75.0,2,1200.0
4576,Laggere,2.0,0.0,48.0,1,620.0
4577,Lakshminarayana Pura,2.0,2.0,75.0,2,1185.0
4578,Lakshminarayana Pura,2.0,1.0,108.0,3,1600.0
4579,Lakshminarayana Pura,2.0,2.0,75.0,2,1180.0
4580,Lakshminarayana Pura,2.0,2.0,82.0,2,1172.0
4581,Lakshminarayana Pura,2.0,1.0,75.0,2,1179.0
4582,Lakshminarayana Pura,2.0,1.0,75.0,2,1149.0
4583,Lakshminarayana Pura,2.0,2.0,100.0,2,1336.0
4584,Lakshminarayana Pura,2.0,2.0,75.0,2,1175.0
4585,Lakshminarayana Pura,2.0,1.0,75.0,2,1190.0
4586,Lakshminarayana Pura,2.0,1.0,75.0,2,1200.0
4587,Lakshminarayana Pura,2.0,2.0,75.0,2,1200.0
4588,Lakshminarayana Pura,2.0,2.0,75.0,2,1165.0
4589,Lakshminarayana Pura,2.0,1.0,75.0,2,1145.0
4590,Lakshminarayana Pura,3.0,2.0,104.0,3,1500.0
4591,Lakshminarayana Pura,2.0,2.0,75.0,2,1210.0
4592,Lakshminarayana Pura,2.0,2.0,75.0,2,1169.0
4593,Lakshminarayana Pura,2.0,1.0,75.0,2,1200.0
4594,Lakshminarayana Pura,2.0,1.0,75.0,2,1172.0
4595,Lakshminarayana Pura,2.0,2.0,75.0,2,1172.0
4596,Lakshminarayana Pura,2.0,1.0,75.0,2,1180.0
4597,Lakshminarayana Pura,2.0,3.0,83.0,2,1200.0
4598,Lakshminarayana Pura,2.0,2.0,80.0,2,1200.0
4599,Lakshminarayana Pura,2.0,1.0,75.0,2,1195.0
4600,Lakshminarayana Pura,2.0,1.0,80.0,2,1200.0
4601,Lingadheeranahalli,3.0,1.0,95.0,3,1521.0
4602,Lingadheeranahalli,3.0,1.0,95.0,3,1511.0
4603,Lingadheeranahalli,3.0,1.0,109.0,3,1683.0
4604,Lingadheeranahalli,3.0,1.0,93.0,3,1519.0
4605,Lingadheeranahalli,3.0,1.0,94.99,3,1521.0
4606,Lingadheeranahalli,3.0,1.0,120.0,3,1682.0
4607,Lingadheeranahalli,3.0,1.0,94.71,3,1521.0
4608,Lingadheeranahalli,3.0,1.0,130.0,3,1893.0
4609,Lingadheeranahalli,3.0,1.0,110.0,3,1705.0
4610,Lingadheeranahalli,4.0,2.0,154.0,4,2245.0
4611,Lingadheeranahalli,3.0,1.0,113.0,3,1682.0
4612,Lingadheeranahalli,3.0,1.0,114.0,3,1682.0
4613,Lingadheeranahalli,3.0,1.0,95.0,3,1506.0
4614,Lingadheeranahalli,3.0,1.0,110.0,3,1683.0
4615,Lingadheeranahalli,3.0,1.0,120.0,3,1684.0
4616,Lingadheeranahalli,4.0,2.0,153.0,4,2236.0
4617,Lingadheeranahalli,4.0,1.0,114.0,3,1894.0
4618,Lingadheeranahalli,4.0,2.0,160.0,4,2240.0
4619,Magadi Road,6.0,0.0,141.0,6,3600.0
4620,Magadi Road,2.0,1.0,50.0,2,1116.0
4622,Magadi Road,2.0,1.0,41.1,2,884.0
4623,Magadi Road,2.0,1.0,55.78,2,1005.0
4624,Magadi Road,2.0,0.0,46.5,2,1000.0
4625,Magadi Road,2.0,2.0,93.0,4,1500.0
4627,Magadi Road,2.0,2.0,55.0,2,1345.0
4629,Magadi Road,6.0,1.0,360.0,5,5000.0
4630,Magadi Road,2.0,1.0,51.89,2,1116.0
4631,Magadi Road,2.0,1.0,60.0,3,1052.0
4632,Magadi Road,2.0,2.0,50.0,2,940.0
4633,Magadi Road,2.0,1.0,68.0,3,1318.0
4635,Magadi Road,2.0,1.0,48.0,2,884.0
4637,Mahadevpura,2.0,3.0,52.0,2,1150.0
4638,Mahadevpura,2.0,3.0,52.0,2,1250.0
4639,Mahadevpura,2.0,3.0,57.6,2,1260.0
4640,Mahadevpura,1.0,1.0,35.0,1,730.0
4641,Mahadevpura,2.0,1.0,67.39,3,1434.0
4642,Mahadevpura,2.0,1.0,53.8,2,1146.0
4643,Mahadevpura,2.0,2.0,62.0,2,1532.0
4644,Mahadevpura,2.0,1.0,76.0,3,1620.0
4645,Mahadevpura,2.0,3.0,64.5,2,1136.0
4646,Mahadevpura,2.0,2.0,65.8,3,1400.0
4647,Mahadevpura,2.0,1.0,53.4,2,1137.0
4648,Mahadevpura,3.0,2.0,95.0,3,1601.0
4649,Mahadevpura,3.0,2.0,75.0,3,1450.0
4650,Mahadevpura,2.0,1.0,54.0,2,1152.0
4651,Mahadevpura,2.0,1.0,56.9,2,1212.0
4653,Mahadevpura,3.0,2.0,78.0,3,1505.0
4654,Mahadevpura,2.0,1.0,70.0,3,1500.0
4655,Mahadevpura,2.0,1.0,58.0,2,1236.0
4656,Mahadevpura,2.0,1.0,58.0,2,1236.0
4657,Mahadevpura,2.0,2.0,53.0,2,1120.0
4658,Mahadevpura,2.0,1.0,42.0,2,1050.0
4659,Mahalakshmi Layout,5.0,1.0,158.0,4,1575.0
4660,Mahalakshmi Layout,2.0,1.0,80.0,2,1105.0
4661,Mahalakshmi Layout,3.0,1.0,160.0,4,1200.0
4662,Mahalakshmi Layout,2.0,3.0,110.0,3,1200.0
4663,Mahalakshmi Layout,3.0,1.0,150.0,3,1876.0
4664,Mallasandra,3.0,2.0,95.0,3,1665.0
4665,Mallasandra,3.0,2.0,86.58,3,1665.0
4666,Mallasandra,2.0,2.0,61.0,2,1340.0
4667,Mallasandra,2.0,2.0,70.0,2,1325.0
4668,Mallasandra,3.0,2.0,86.91,3,1665.0
4669,Mallasandra,2.0,1.0,70.0,2,1325.0
4670,Mallasandra,2.0,1.0,40.0,2,905.0
4671,Mallasandra,2.0,2.0,73.0,2,1325.0
4672,Mallasandra,2.0,2.0,69.0,2,1565.0
4673,Mallasandra,2.0,1.0,35.0,2,905.0
4675,Mallasandra,2.0,3.0,76.3,3,1100.0
4676,Malleshpalya,2.0,2.0,46.5,2,1140.0
4677,Malleshpalya,2.0,2.0,46.86,2,1225.0
4679,Malleshpalya,2.0,2.0,50.0,2,1052.0
4680,Malleshpalya,2.0,2.0,77.0,3,1405.0
4681,Malleshpalya,2.0,2.0,50.0,2,1065.0
4682,Malleshpalya,2.0,3.0,55.0,2,1210.0
4684,Malleshpalya,2.0,1.0,40.0,2,1060.0
4685,Malleshpalya,2.0,1.0,69.5,3,1430.0
4686,Malleshpalya,2.0,1.0,90.0,2,1421.0
4687,Malleshpalya,2.0,1.0,55.0,2,1245.0
4688,Malleshpalya,2.0,2.0,46.0,2,1200.0
4689,Malleshpalya,2.0,2.0,52.0,2,1225.0
4690,Malleshwaram,1.0,2.0,67.0,1,705.0
4691,Malleshwaram,7.0,3.0,2200.0,7,12000.0
4692,Malleshwaram,5.0,2.0,325.0,4,2500.0
4693,Malleshwaram,1.0,1.0,62.5,1,686.0
4694,Malleshwaram,4.0,3.0,332.0,3,2475.0
4695,Malleshwaram,4.0,3.0,320.0,3,2475.0
4696,Malleshwaram,2.0,1.0,95.0,2,900.0
4697,Malleshwaram,2.0,1.0,158.0,2,1420.0
4698,Malleshwaram,3.0,2.0,250.0,3,2000.0
4699,Malleshwaram,3.0,1.0,275.0,3,2215.0
4701,Malleshwaram,4.0,3.0,300.0,3,2475.0
4703,Malleshwaram,4.0,1.0,310.0,3,2215.0
4704,Malleshwaram,1.0,1.0,60.0,1,480.0
4705,Malleshwaram,2.0,1.0,120.0,2,1290.0
4706,Malleshwaram,4.0,3.0,326.0,3,2475.0
4707,Malleshwaram,3.0,3.0,337.0,3,2476.0
4708,Malleshwaram,2.0,1.0,90.0,2,900.0
4710,Malleshwaram,2.0,1.0,72.0,2,900.0
4711,Malleshwaram,1.0,1.0,86.8,1,620.0
4712,Malleshwaram,1.0,0.0,68.0,2,600.0
4713,Malleshwaram,4.0,3.0,337.0,3,2475.0
4714,Malleshwaram,3.0,2.0,275.0,3,2215.0
4715,Malleshwaram,3.0,2.0,330.0,3,2215.0
4717,Malleshwaram,2.0,1.0,80.0,2,1020.0
4718,Malleshwaram,1.0,0.0,90.0,2,600.0
4719,Malleshwaram,3.0,2.0,275.0,3,2200.0
4720,Malleshwaram,4.0,3.0,326.0,3,2475.0
4721,Malleshwaram,4.0,3.0,340.0,3,2475.0
4722,Malleshwaram,2.0,1.0,190.0,2,1400.0
4723,Malleshwaram,4.0,3.0,300.0,3,2475.0
4724,Malleshwaram,3.0,2.0,380.0,3,2400.0
4725,Malleshwaram,1.0,1.0,45.0,1,580.0
4726,Malleshwaram,2.0,3.0,125.0,2,1410.0
4729,Marathahalli,2.0,1.0,57.0,2,1220.0
4730,Marathahalli,2.0,2.0,52.0,2,1200.0
4731,Marathahalli,2.0,2.0,60.0,2,1200.0
4732,Marathahalli,3.0,2.0,140.0,3,1933.0
4733,Marathahalli,2.0,1.0,46.96,2,950.0
4734,Marathahalli,2.0,2.0,80.0,2,1230.0
4735,Marathahalli,4.0,3.0,250.0,4,3800.0
4736,Marathahalli,2.0,2.0,49.85,2,1019.0
4737,Marathahalli,2.0,1.0,67.0,2,1215.0
4738,Marathahalli,3.0,2.0,152.0,4,2181.0
4739,Marathahalli,2.0,3.0,53.0,2,1170.0
4740,Marathahalli,2.0,2.0,49.86,2,1019.0
4741,Marathahalli,2.0,2.0,71.55,2,1325.0
4742,Marathahalli,2.0,1.0,56.5,2,1220.0
4743,Marathahalli,2.0,1.0,56.0,2,1152.0
4744,Marathahalli,3.0,1.0,90.0,3,1610.0
4745,Marathahalli,2.0,1.0,70.0,2,1146.0
4746,Marathahalli,3.0,1.0,89.0,3,1469.0
4748,Marathahalli,3.0,3.0,98.0,3,1840.0
4751,Marathahalli,5.0,2.0,185.0,4,2519.0
4753,Marathahalli,2.0,1.0,46.9,2,957.0
4754,Marathahalli,3.0,3.0,105.0,3,1583.0
4755,Marathahalli,3.0,1.0,72.0,3,1350.0
4757,Marathahalli,2.0,2.0,52.25,2,1071.0
4758,Marathahalli,2.0,2.0,58.86,2,1215.0
4759,Marathahalli,2.0,2.0,53.67,2,1102.0
4760,Marathahalli,3.0,3.0,123.0,3,1900.0
4761,Marathahalli,2.0,3.0,60.0,2,1045.0
4763,Marathahalli,2.0,2.0,58.86,2,1215.0
4764,Marathahalli,2.0,2.0,73.0,2,1365.0
4769,Marathahalli,2.0,2.0,70.0,2,1208.0
4770,Marathahalli,1.0,1.0,92.0,2,1325.0
4771,Marathahalli,3.0,2.0,90.0,3,1525.0
4772,Marathahalli,3.0,2.0,140.0,3,1937.0
4773,Marathahalli,3.0,2.0,83.0,3,1550.0
4774,Marathahalli,2.0,1.0,86.0,2,1350.0
4775,Marathahalli,2.0,1.0,47.0,2,957.0
4777,Marathahalli,2.0,1.0,57.0,2,1230.0
4778,Marathahalli,2.0,2.0,58.0,2,1200.0
4780,Marathahalli,1.0,1.0,35.0,1,607.0
4781,Marathahalli,3.0,3.0,109.0,3,1583.0
4782,Marathahalli,2.0,2.0,52.43,2,1075.0
4783,Marathahalli,2.0,1.0,58.5,2,1220.0
4784,Marathahalli,2.0,1.0,45.68,2,950.0
4785,Marathahalli,1.0,1.0,44.0,1,615.0
4786,Marathahalli,3.0,2.0,90.0,3,1595.0
4787,Marathahalli,2.0,1.0,89.0,2,1350.0
4788,Marathahalli,2.0,1.0,57.0,2,1020.0
4789,Marathahalli,3.0,2.0,88.0,2,1600.0
4790,Marathahalli,1.0,1.0,55.0,1,780.0
4791,Marathahalli,3.0,2.0,100.0,3,1710.0
4793,Marathahalli,2.0,1.0,81.0,2,1358.0
4794,Marathahalli,2.0,1.0,75.0,2,1205.0
4795,Marathahalli,3.0,3.0,110.0,3,1730.0
4796,Marathahalli,3.0,3.0,115.0,3,1583.0
4797,Marathahalli,2.0,1.0,67.0,2,1200.0
4798,Marathahalli,2.0,1.0,60.0,2,1095.0
4799,Marathahalli,2.0,1.0,48.0,2,1060.0
4800,Marathahalli,2.0,1.0,65.0,2,1050.0
4801,Marathahalli,2.0,2.0,53.67,2,1102.0
4802,Marathahalli,2.0,1.0,49.95,2,1026.0
4805,Marathahalli,2.0,1.0,59.0,2,1220.0
4806,Marathahalli,2.0,1.0,48.06,2,881.0
4808,Marathahalli,3.0,2.0,100.0,3,1710.0
4809,Marathahalli,3.0,3.0,105.0,3,1680.0
4810,Marathahalli,3.0,3.0,119.0,3,1910.0
4811,Marathahalli,1.0,1.0,38.0,1,700.0
4812,Marathahalli,3.0,1.0,89.0,3,1469.0
4814,Marathahalli,3.0,2.0,116.0,3,1690.0
4815,Marathahalli,2.0,2.0,55.0,2,1065.0
4816,Marathahalli,3.0,2.0,125.0,3,1693.0
4817,Marathahalli,3.0,1.0,125.0,3,1693.0
4818,Marathahalli,2.0,2.0,57.9,2,1196.0
4819,Marathahalli,3.0,2.0,88.0,3,1595.0
4820,Marathahalli,3.0,2.0,125.0,3,2122.0
4821,Marathahalli,3.0,2.0,115.0,3,1730.0
4823,Marathahalli,2.0,3.0,55.0,2,1125.0
4824,Marathahalli,3.0,2.0,115.0,3,1950.0
4825,Marathahalli,2.0,2.0,68.0,2,1250.0
4826,Marathahalli,2.0,2.0,56.8,2,1125.0
4827,Marathahalli,2.0,1.0,90.0,2,1350.0
4828,Marathahalli,2.0,1.0,53.0,2,1200.0
4829,Marathahalli,5.0,2.0,175.0,4,2500.0
4830,Marathahalli,2.0,1.0,47.0,2,957.0
4833,Marathahalli,2.0,2.0,60.0,2,1350.0
4834,Marathahalli,4.0,3.0,235.0,4,3400.0
4835,Marathahalli,2.0,1.0,99.0,2,1350.0
4837,Marathahalli,5.0,2.0,181.0,4,2500.0
4838,Marathahalli,4.0,3.0,235.0,4,3800.0
4839,Marathahalli,4.0,3.0,230.0,4,3951.0
4840,Marathahalli,2.0,1.0,54.8,2,1125.0
4841,Marathahalli,3.0,2.0,126.0,3,1700.0
4843,Marathahalli,2.0,3.0,73.0,2,1270.0
4845,Marathahalli,2.0,2.0,46.7,2,950.0
4846,Marathahalli,3.0,2.0,85.0,3,1550.0
4847,Marathahalli,2.0,2.0,49.86,2,1019.0
4848,Marathahalli,2.0,2.0,65.0,2,1144.0
4849,Marathahalli,2.0,2.0,55.0,2,1240.0
4850,Marathahalli,2.0,2.0,52.0,2,1156.0
4851,Marathahalli,5.0,2.0,180.0,4,2524.0
4852,Marathahalli,2.0,2.0,60.0,2,1135.0
4853,Marathahalli,3.0,2.0,130.0,3,1839.0
4854,Marathahalli,2.0,2.0,85.0,2,1170.0
4855,Marathahalli,2.0,2.0,53.67,2,1102.0
4856,Marathahalli,2.0,1.0,60.0,3,1108.0
4857,Marathahalli,2.0,1.0,101.0,2,1360.0
4858,Marathahalli,2.0,1.0,50.18,2,1026.0
4861,Marathahalli,2.0,2.0,80.0,2,1270.0
4862,Marathahalli,2.0,1.0,50.0,2,1100.0
4863,Marathahalli,2.0,2.0,57.95,2,1196.0
4865,Marathahalli,2.0,2.0,90.0,3,1485.0
4866,Marathahalli,2.0,1.0,69.0,2,1146.0
4867,Margondanahalli,2.0,0.0,58.0,2,1090.0
4868,Margondanahalli,2.0,1.0,58.5,2,1200.0
4869,Margondanahalli,2.0,0.0,67.0,2,1200.0
4871,Margondanahalli,2.0,0.0,57.0,2,1000.0
4873,Margondanahalli,2.0,0.0,35.0,2,600.0
4874,Margondanahalli,2.0,0.0,69.0,2,1200.0
4875,Margondanahalli,2.0,0.0,49.0,2,900.0
4876,Margondanahalli,2.0,1.0,60.0,2,1140.0
4877,Margondanahalli,2.0,1.0,55.0,2,1100.0
4878,Margondanahalli,1.0,0.0,66.0,2,1152.0
4880,Margondanahalli,2.0,1.0,65.0,2,1200.0
4881,Margondanahalli,2.0,0.0,58.0,2,1050.0
4882,Margondanahalli,2.0,1.0,65.0,2,1160.0
4883,Margondanahalli,2.0,1.0,67.76,2,1334.0
4884,Marsur,4.0,2.0,145.0,4,1800.0
4885,Marsur,3.0,1.0,90.0,3,1200.0
4886,Marsur,3.0,1.0,120.0,3,1200.0
4887,Mico Layout,9.0,3.0,210.0,9,5000.0
4888,Mico Layout,2.0,2.0,65.0,3,1550.0
4889,Mico Layout,2.0,2.0,40.0,2,1125.0
4890,Mico Layout,2.0,2.0,39.25,2,1190.0
4891,Mico Layout,1.0,1.0,29.5,1,800.0
4892,Mico Layout,2.0,2.0,44.0,3,1250.0
4893,Mico Layout,2.0,2.0,39.0,2,1171.0
4894,Mico Layout,2.0,1.0,53.5,2,1200.0
4895,Mico Layout,3.0,2.0,59.0,3,1670.0
4896,Mico Layout,2.0,2.0,43.0,2,1140.0
4897,Munnekollal,2.0,2.0,52.0,2,1170.0
4898,Munnekollal,2.0,2.0,53.67,2,1102.0
4899,Munnekollal,3.0,2.0,68.0,3,1390.0
4900,Munnekollal,2.0,2.0,49.5,2,1200.0
4901,Munnekollal,2.0,1.0,46.5,2,950.0
4902,Munnekollal,3.0,3.0,75.0,3,1560.0
4903,Munnekollal,3.0,3.0,86.5,3,1750.0
4904,Munnekollal,2.0,2.0,66.5,3,1385.0
4905,Munnekollal,2.0,2.0,45.0,2,1080.0
4906,Munnekollal,2.0,2.0,59.0,2,1170.0
4908,Munnekollal,2.0,1.0,57.9,3,1200.0
4909,Munnekollal,2.0,1.0,50.36,2,1030.0
4910,Murugeshpalya,3.0,2.0,74.0,3,1550.0
4911,Murugeshpalya,3.0,3.0,91.0,3,1845.0
4912,Murugeshpalya,2.0,1.0,85.0,2,1185.0
4913,Murugeshpalya,2.0,2.0,48.0,2,1225.0
4914,Murugeshpalya,3.0,3.0,75.0,3,1930.0
4915,Murugeshpalya,2.0,1.0,65.0,3,1600.0
4916,Murugeshpalya,2.0,0.0,56.0,3,1344.0
4917,Murugeshpalya,2.0,0.0,70.0,3,1500.0
4918,Murugeshpalya,3.0,3.0,96.0,3,1855.0
4919,Murugeshpalya,2.0,2.0,75.0,2,1175.0
4920,Mysore Highway,2.0,2.0,70.0,3,1450.0
4921,Mysore Highway,1.0,1.0,25.5,1,700.0
4922,Mysore Road,2.0,2.0,73.5,2,1175.0
4923,Mysore Road,4.0,2.0,91.31,3,1710.0
4924,Mysore Road,2.0,1.0,48.95,2,1020.0
4925,Mysore Road,2.0,1.0,73.5,2,1175.0
4926,Mysore Road,2.0,1.0,45.0,2,1070.0
4927,Mysore Road,2.0,1.0,53.0,2,1239.0
4928,Mysore Road,2.0,1.0,62.0,2,1060.0
4929,Mysore Road,2.0,1.0,45.47,2,980.0
4930,Mysore Road,2.0,1.0,40.0,2,883.0
4931,Mysore Road,3.0,2.0,96.0,3,1525.0
4932,Mysore Road,2.0,3.0,65.0,2,1200.0
4936,Mysore Road,2.0,1.0,40.95,2,883.0
4937,Mysore Road,2.0,1.0,49.65,2,1070.0
4939,Mysore Road,2.0,1.0,50.0,2,883.0
4940,Mysore Road,2.0,1.0,51.0,2,1155.0
4941,Mysore Road,2.0,1.0,43.0,2,1003.0
4942,Mysore Road,2.0,2.0,73.0,2,1237.0
4943,Mysore Road,2.0,1.0,45.0,2,883.0
4944,Mysore Road,2.0,2.0,65.0,2,1170.0
4945,Mysore Road,2.0,0.0,50.855,2,1029.5
4946,Mysore Road,2.0,1.0,43.61,2,940.0
4948,Mysore Road,2.0,2.0,48.95,2,1020.0
4949,Mysore Road,2.0,2.0,100.0,3,1568.0
4951,Mysore Road,2.0,2.0,70.5,2,1175.0
4952,Mysore Road,2.0,1.0,60.0,3,1080.0
4954,Mysore Road,2.0,1.0,37.0,2,883.0
4956,NGR Layout,2.0,1.0,45.9,2,1020.0
4957,NGR Layout,2.0,2.0,49.73,2,1105.0
4958,NGR Layout,2.0,1.0,45.9,2,1022.0
4959,NGR Layout,2.0,1.0,45.0,2,1020.0
4960,NGR Layout,2.0,1.0,45.9,2,1019.0
4961,NGR Layout,2.0,1.0,46.0,2,1020.0
4962,NGR Layout,2.0,2.0,46.0,2,1021.0
4963,NGR Layout,2.0,2.0,45.9,2,1021.0
4964,NRI Layout,2.0,2.0,75.0,3,1565.0
4965,NRI Layout,5.0,3.0,130.0,5,2500.0
4966,NRI Layout,2.0,2.0,45.56,2,1125.0
4967,NRI Layout,4.0,2.0,115.0,4,2150.0
4968,NRI Layout,2.0,0.0,75.0,2,1250.0
4969,NRI Layout,3.0,3.0,75.0,3,1789.0
4970,NRI Layout,3.0,3.0,64.11,3,1731.0
4971,NRI Layout,2.0,1.0,125.0,2,2400.0
4973,Nagarbhavi,3.0,2.0,150.0,3,1350.0
4974,Nagarbhavi,2.0,1.0,150.0,2,1200.0
4976,Nagarbhavi,3.0,0.0,160.0,3,2400.0
4977,Nagarbhavi,2.0,2.0,36.0,1,884.0
4978,Nagarbhavi,2.0,2.0,55.0,2,1055.0
4980,Nagarbhavi,2.0,1.0,60.0,2,1223.0
4981,Nagarbhavi,2.0,1.0,49.0,2,956.0
4983,Nagarbhavi,2.0,1.0,150.0,2,1200.0
4986,Nagarbhavi,2.0,2.0,40.0,2,1145.0
4987,Nagarbhavi,1.0,1.0,20.0,1,300.0
4988,Nagarbhavi,3.0,0.0,175.0,4,1250.0
4989,Nagarbhavi,2.0,2.0,40.0,1,710.0
4991,Nagarbhavi,2.0,2.0,55.0,2,1020.0
4993,Nagarbhavi,2.0,3.0,53.0,2,1120.0
4995,Nagarbhavi,2.0,1.0,50.0,2,1146.0
4997,Nagarbhavi,2.0,2.0,63.0,2,1190.0
4999,Nagarbhavi,2.0,1.0,80.0,2,1050.0
5000,Nagarbhavi,3.0,2.0,180.0,5,2500.0
5002,Nagarbhavi,3.0,0.0,170.0,2,1250.0
5004,Nagarbhavi,2.0,2.0,135.0,3,1400.0
5006,Nagarbhavi,2.0,2.0,46.2,2,1100.0
5007,Nagarbhavi,2.0,1.0,49.0,2,1080.0
5008,Nagarbhavi,3.0,0.0,180.0,4,1800.0
5009,Nagarbhavi,2.0,3.0,58.0,2,1225.0
5010,Nagasandra,2.0,1.0,48.0,2,980.0
5011,Nagasandra,4.0,1.0,145.0,4,2400.0
5012,Nagasandra,3.0,2.0,95.0,3,1650.0
5013,Nagasandra,2.0,0.0,91.0,2,1500.0
5014,Nagavara,1.0,0.0,14.0,1,400.0
5015,Nagavara,3.0,3.0,120.0,4,2172.65
5017,Nagavara,3.0,2.0,180.0,3,2319.0
5018,Nagavara,4.0,3.0,180.0,3,2430.0
5019,Nagavara,2.0,0.0,40.2,2,936.0
5020,Nagavara,2.0,2.0,44.5,2,1125.0
5021,Nagavara,2.0,2.0,70.0,2,1315.0
5022,Nagavara,2.0,1.0,50.0,2,1077.0
5023,Nagavara,4.0,2.0,125.0,4,2496.0
5024,Nagavara,2.0,2.0,44.95,2,1110.0
5025,Nagavara,2.0,1.0,58.56,2,1247.0
5026,Nagavarapalya,2.0,1.0,99.0,2,1392.0
5027,Nagavarapalya,1.0,1.0,52.5,1,705.0
5028,Nagavarapalya,3.0,1.0,80.0,3,1300.0
5029,Nagavarapalya,1.0,1.0,57.0,1,705.0
5030,Nagavarapalya,1.0,1.0,55.0,1,705.0
5031,Nagavarapalya,1.0,1.0,57.0,1,705.0
5032,Nagavarapalya,2.0,3.0,110.0,2,1335.0
5033,Nagavarapalya,2.0,2.0,85.5,2,1260.0
5034,Narayanapura,2.0,2.0,89.04,2,1308.0
5035,Narayanapura,3.0,1.0,83.3,3,1566.0
5036,Narayanapura,3.0,2.0,85.0,3,1485.0
5037,Narayanapura,2.0,1.0,69.1,2,1302.0
5038,Narayanapura,2.0,1.0,89.04,2,1308.0
5039,Narayanapura,3.0,2.0,135.0,3,2357.0
5040,Narayanapura,3.0,2.0,135.0,3,2357.0
5041,Narayanapura,2.0,2.0,99.14,2,1469.0
5042,Neeladri Nagar,2.0,1.0,45.0,2,1053.0
5043,Neeladri Nagar,2.0,2.0,68.0,2,1363.0
5044,Neeladri Nagar,3.0,2.0,133.0,3,2556.0
5045,Neeladri Nagar,1.0,1.0,21.0,1,674.0
5046,Neeladri Nagar,1.0,0.0,26.0,1,527.0
5047,Neeladri Nagar,2.0,1.0,38.0,3,1167.0
5048,Neeladri Nagar,2.0,0.0,35.0,2,1060.0
5049,Neeladri Nagar,1.0,1.0,20.5,1,640.0
5050,Neeladri Nagar,2.0,2.0,30.0,2,1105.0
5051,Neeladri Nagar,2.0,2.0,30.0,2,1100.0
5052,Neeladri Nagar,3.0,2.0,103.0,3,2111.0
5053,OMBR Layout,3.0,2.0,185.0,3,2420.0
5054,OMBR Layout,2.0,3.0,65.0,2,1078.0
5055,OMBR Layout,2.0,2.0,65.5,2,1101.0
5056,OMBR Layout,2.0,2.0,65.5,2,1041.0
